EquipmentType;EquipmentTypeID;EquipmentID;CMMSCode;EquipmentModelType;SerialNo;PlantID;Plant;ProductionLineID;ProductionLine;Position;CategoryCode;RoleCategory;Model;Manufacturer;Condition;Process;OperationalStatus;Comments;BusinessCentre;AcquisitionDate;AcquisitionCost;Concerned;Certificat;2006;2014;CECompliant;ComplyType:;FinancialStatusDesc;CapexNo;FinancialCTSOffice;FARCode;GBV;DepreciationStartDate;DepreciationRate;DepreciationYears;InventoryValue;LeasingLessorNameDesc;LeasingContractRefDesc;LeasingAnnualFee;LeasingSaleDate;LeasingContractNo;OriginalEqptCost;CustomerDetailedName;Groupe;SellingDate;SellingAmount;FinancialInfo;
Line Machines;1;26446;WRAPEND_26446;;A140784;5;Food France - Nantes;11434;573PM51;190,000;0034;Wrapper (end-);800A1;Dimac;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45426;_45426;;NEO CFW gauge;5;Food France - Nantes;0;;0,000;0470;Compound film weight gauge;AT 200;Mettler - Toledo;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45417;_45417;;NEO DD CFW gauge;5;Food France - Nantes;0;;0,000;0470;Compound film weight gauge;BP 2105;Sartorius;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45423;_45423;;NEO DD CFW gauge;5;Food France - Nantes;0;;0,000;0470;Compound film weight gauge;AE 200;Mettler - Toledo;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45431;_45431;;NEO DD CFW gauge;5;Food France - Nantes;0;;0,000;0470;Compound film weight gauge;AND - HR120;Other (please specify);Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45418;_45418;;NEO DD enamel rater;5;Food France - Nantes;0;;0,000;0471;Enamel rater;DIG II;Kuhnke;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45419;_45419;;NEO DD enamel rater;5;Food France - Nantes;0;;0,000;0471;Enamel rater;MK 4-6-3-10;Kuhnke;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45428;_45428;;NEO DD enamel rater;5;Food France - Nantes;0;;0,000;0471;Enamel rater;MK 4-6-3-10;Kuhnke;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45429;_45429;;NEO DD shell dimensi;5;Food France - Nantes;0;;0,000;0469;Shell dimensions gauge;QS 4;Weil;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45430;_45430;;NEO DD shell dimensi;5;Food France - Nantes;0;;0,000;0469;Shell dimensions gauge;QS 4;Weil;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45433;_45433;;NEO MTD CFW gauge;5;Food France - Nantes;0;;0,000;0470;Compound film weight gauge;AT 200;Mettler - Toledo;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45435;_45435;;NEO MTD CFW gauge;5;Food France - Nantes;0;;0,000;0470;Compound film weight gauge;CP 64;Sartorius;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45434;_45434;;NEO MTD shell dimens;5;Food France - Nantes;0;;0,000;0469;Shell dimensions gauge;QS 4;Weil;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45436;_45436;;NEO MTD shell dimens;5;Food France - Nantes;0;;0,000;0469;Shell dimensions gauge;QS 4;Weil;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45420;_45420;;NEO shell dimension;5;Food France - Nantes;0;;0,000;0469;Shell dimensions gauge;Bretagnolles;Other (please specify);Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45421;_45421;;NEO strip measuring;5;Food France - Nantes;0;;0,000;0467;Strip measuring gauge;ZM 370;Mawag;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;32172;PALLET_32172;;CRO1785;5;Food France - Nantes;11434;573PM51;210,000;0027;Palletiser;Robot L07131;Silvi;Fully Functional;Ends Multi Die;Operational;;False;15/02/2008;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48125;CONVEND_48125;;573PM51_conveyor;5;Food France - Nantes;11434;573PM51;230,000;0157;Conveyor (end-);Conveying;ATIAP;Fully Functional;Ends Multi Die;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48202;GAUGE _48202;;573PM51_quality;5;Food France - Nantes;11434;573PM51;240,000;0144;Gauge - end control;Quality line control;Crown;Fully Functional;Ends Multi Die;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;21586;LINER_21586;;207.S;5;Food France - Nantes;11435;573PM52;90,000;0001;Liner;55;Metalbox;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22039;WRAPEND_22039;;A140787;5;Food France - Nantes;11435;573PM52;180,000;0034;Wrapper (end-);800A1;Dimac;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26005;CURLER_26005;;Press 6;5;Food France - Nantes;0;;0,000;0108;Curler;6CA;Metalbox;Full Overhaul;N/A;Surplus;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45452;_45452;;Print densitometer;5;Food France - Nantes;0;;0,000;0464;Densitometer;X-rite 500 series;Other (please specify);Fully Functional;N/A;Standalone;In print studio;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25113;CMPDRY_25113;;;5;Food France - Nantes;11435;573PM52;150,000;0050;Compound drying oven;DT 2.1.1.20-LE;Bibra;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25298;BALANC_25298;;XXX;5;Food France - Nantes;11435;573PM52;80,000;0003;Balancer;6C;ATIAP;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26018;CURLER_26018;;XXX;5;Food France - Nantes;11435;573PM52;20,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26408;CURLER_26408;;XXX;5;Food France - Nantes;11435;573PM52;70,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26410;CURLER_26410;;XXX;5;Food France - Nantes;11435;573PM52;60,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26421;CURLER_26421;;XXX;5;Food France - Nantes;11435;573PM52;30,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;27121;FEEDSH_27121;;TF-1764;5;Food France - Nantes;0;;0,000;0017;Feeder (sheet-);;Crabtree;As New;N/A;Surplus;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26422;CURLER_26422;;XXX;5;Food France - Nantes;11435;573PM52;40,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26423;CURLER_26423;;XXX;5;Food France - Nantes;11435;573PM52;50,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22077;WRAPEND_22077;;TT044/00;5;Food France - Nantes;0;;0,000;0034;Wrapper (end-);WR 2422S;Eurotecnotool;Fully Functional;N/A;Surplus;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22076;WRAPEND_22076;;TT045/00;5;Food France - Nantes;0;;0,000;0034;Wrapper (end-);WR 2412S;Eurotecnotool;Fully Functional;N/A;Surplus;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;46463;CURLER_46463;;UNK - PD10;5;Food France - Nantes;0;;0,000;0108;Curler;5CA;Metalbox;Fully Functional;N/A;Surplus;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;48090;_48090;;Versatile Eole Multi;5;Food France - Nantes;0;;0,000;0477;Pop and tear gauge;Versatile Gauge;Versatile;Fully Functional;N/A;Standalone;Gauge for Tab click force measurment;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45456;_45456;;Video seam monitor;5;Food France - Nantes;0;;0,000;0494;Seam dimensions gauge;VSM 3;Kuhnke;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45457;_45457;;WAM system;5;Food France - Nantes;0;;0,000;0491;WAM system;;Brunel;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;2830;PRESS_2830;;XXX;5;Food France - Nantes;0;;0,000;0036;Press;G109;Karges-Hammer;Scrap/Spares Only;N/A;Surplus;;False;01/10/2003;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;2841;SSINT_2841;;xxx;5;Food France - Nantes;0;;0,000;0101;Sidestripe applicator (int.);;Nordson/Mecatronic;Scrap/Spares Only;N/A;Surplus;;False;01/10/2003;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;21905;PACKER_21905;;XXX;5;Food France - Nantes;0;;0,000;0007;Packer;;(Manual);Fully Functional;N/A;Standalone;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;21906;PACKER_21906;;XXX;5;Food France - Nantes;0;;0,000;0007;Packer;;(Manual);Fully Functional;N/A;Surplus;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;21907;PACKER_21907;;XXX;5;Food France - Nantes;0;;0,000;0007;Packer;;(Manual);Fully Functional;N/A;Surplus;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22246;CONVEY_22246;;xxx;5;Food France - Nantes;0;;0,000;0009;Conveyor;AT1172;ATIAP;Scrap/Spares Only;N/A;Surplus;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26427;LINER_26427;;209.S;5;Food France - Nantes;11435;573PM52;110,000;0001;Liner;55;Metalbox;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22385;FEEDSH_22385;;XXX;5;Food France - Nantes;0;;0,000;0017;Feeder (sheet-);;Metalbox;Fully Functional;N/A;Surplus;ex SC37;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26430;LINER_26430;;208.S;5;Food France - Nantes;11435;573PM52;100,000;0001;Liner;55;Metalbox;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26434;VISEND_26434;;441.090;5;Food France - Nantes;11435;573PM52;130,000;0008;Vision Inspection unit (end-);CVS 2000;Sacmi;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26437;VISEND_26437;;441.105;5;Food France - Nantes;11435;573PM52;140,000;0008;Vision Inspection unit (end-);CVS 2000;Sacmi;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26440;CMPDRY_26440;;96-171-04;5;Food France - Nantes;11435;573PM52;160,000;0050;Compound drying oven;DT 2.1.1.20-LE;Bibra;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26441;CMPDRY_26441;;96-172-04;5;Food France - Nantes;11435;573PM52;170,000;0050;Compound drying oven;DT 2.1.1.20-LE;Bibra;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26447;WRAPEND_26447;;A140781;5;Food France - Nantes;11435;573PM52;190,000;0034;Wrapper (end-);800A1;Dimac;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26448;WRAPEND_26448;;A140780;5;Food France - Nantes;11435;573PM52;200,000;0034;Wrapper (end-);800A1;Dimac;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26662;VISEND_26662;;441.108;5;Food France - Nantes;11435;573PM52;120,000;0008;Vision Inspection unit (end-);CVS 2000;Sacmi;Fully Functional;Ends Multi Die;Operational;;False;Unknown;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;32175;PALLET_32175;;CRO1784;5;Food France - Nantes;11435;573PM52;210,000;0027;Palletiser;Robot L07131;Silvi;Fully Functional;Ends Multi Die;Operational;;False;15/02/2008;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48126;CONVEND_48126;;573PM52_conveyor;5;Food France - Nantes;11435;573PM52;230,000;0157;Conveyor (end-);Conveying;ATIAP;Fully Functional;Ends Multi Die;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48203;GAUGE _48203;;573PM52_quality;5;Food France - Nantes;11435;573PM52;240,000;0144;Gauge - end control;Quality line control;Crown;Fully Functional;Ends Multi Die;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25295;BALANC_25295;;XXX;5;Food France - Nantes;0;;0,000;0003;Balancer;4C;ATIAP;As New;N/A;Surplus;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;51980;PRESS_51980;;xxx;5;Food France - Nantes;11435;573PM52;10,000;0036;Press;P125;Alfons-Haar;Fully Functional;Ends Multi Die;Operational;;False;01/01/2021;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;21587;LINER_21587;;212.S;5;Food France - Nantes;11436;573PM53;90,000;0001;Liner;55;Metalbox;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22155;VISEND_22155;;441.077 / 441.086;5;Food France - Nantes;11436;573PM53;220,000;0008;Vision Inspection unit (end-);CVS 2000;Sacmi;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;24783;PRESS_24783;;MK3-1-007;5;Food France - Nantes;11436;573PM53;10,000;0036;Press;P100;Alfons-Haar;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48254;CTRSYS_48254;;573CLSL01_line contr;5;Food France - Nantes;278;573CLSL01&02;70,000;0146;Control system;PLC line;Crown;Fully Functional;Coil Shear;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25114;CMPDRY_25114;;97-176-04;5;Food France - Nantes;11436;573PM53;180,000;0050;Compound drying oven;DT 2.1.1.20-LE;Bibra;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25299;BALANC_25299;;XXX;5;Food France - Nantes;11436;573PM53;80,000;0003;Balancer;6C;ATIAP;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26019;CURLER_26019;;XXX;5;Food France - Nantes;11436;573PM53;20,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;05/08/2004;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26409;CURLER_26409;;XXX;5;Food France - Nantes;11436;573PM53;30,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26411;CURLER_26411;;XXX;5;Food France - Nantes;11436;573PM53;40,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25744;SCRSHE_25744;;xxx;5;Food France - Nantes;0;;0,000;0104;Scroll shear;SC 121;Cuomo;Fully Functional;N/A;Surplus;not transfered in Nantes - still in Casablanca;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25775;STACKST_25775;;XXX;5;Food France - Nantes;0;;0,000;0197;Stacker (strip-);;Dexter;Fully Functional;N/A;Surplus;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26412;CURLER_26412;;XXX;5;Food France - Nantes;11436;573PM53;50,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26428;LINER_26428;;210.S;5;Food France - Nantes;11436;573PM53;100,000;0001;Liner;55;Metalbox;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26429;LINER_26429;;211.S;5;Food France - Nantes;11436;573PM53;110,000;0001;Liner;55;Metalbox;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25958;CURLER_25958;;XXX;5;Food France - Nantes;0;;0,000;0108;Curler;5 CA;Metalbox;Fully Functional;N/A;Surplus;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25962;CURLER_25962;;XXX;5;Food France - Nantes;0;;0,000;0108;Curler;5CA;Metalbox;Fully Functional;N/A;Surplus;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26435;VISEND_26435;;441.103;5;Food France - Nantes;11436;573PM53;210,000;0008;Vision Inspection unit (end-);CVS 2000;Sacmi;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26443;CMPDRY_26443;;97-174-04;5;Food France - Nantes;11436;573PM53;190,000;0050;Compound drying oven;DT 2.1.1.20-LE;Bibra;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26444;CMPDRY_26444;;97-175-04;5;Food France - Nantes;11436;573PM53;200,000;0050;Compound drying oven;DT 2.1.1.20-LE;Bibra;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26450;CURLER_26450;;XXX;5;Food France - Nantes;11436;573PM53;60,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26451;CURLER_26451;;XXX;5;Food France - Nantes;11436;573PM53;70,000;0108;Curler;CUD 520;Cevolani;Fully Functional;Ends Multi Die;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26667;WRAPEND_26667;;00024;5;Food France - Nantes;11436;573PM53;250,000;0034;Wrapper (end-);SD;Jomar;Fully Functional;Ends Multi Die;Operational;For project MTD99;False;Unknown;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26676;WRAPEND_26676;;003037;5;Food France - Nantes;11436;573PM53;240,000;0034;Wrapper (end-);SD;Jomar;Fully Functional;Ends Multi Die;Operational;;False;Unknown;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;27094;WRAPEND_27094;;98012;5;Food France - Nantes;11436;573PM53;230,000;0034;Wrapper (end-);SD;Jomar;Fully Functional;Ends Multi Die;Operational;1st floor ex 3PC - Project L9/10;False;01/01/1998;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;32171;PALLET_32171;;CRO1783;5;Food France - Nantes;11436;573PM53;270,000;0027;Palletiser;Robot L07131;Silvi;Fully Functional;Ends Multi Die;Operational;;False;15/02/2008;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48127;CONVEND_48127;;573PM53_conveyor;5;Food France - Nantes;11436;573PM53;290,000;0157;Conveyor (end-);Conveying;ATIAP;Fully Functional;Ends Multi Die;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48204;GAUGE _48204;;573PM53_quality;5;Food France - Nantes;11436;573PM53;300,000;0144;Gauge - end control;Quality line control;Crown;Fully Functional;Ends Multi Die;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;49343;VISEND_49343;;22031;5;Food France - Nantes;11436;573PM53;120,000;0008;Vision Inspection unit (end-);ULTRA-CVIS;Ibea;As New;Ends Multi Die;Operational;;False;22/04/2016;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;49344;VISEND_49344;;22026;5;Food France - Nantes;11436;573PM53;130,000;0008;Vision Inspection unit (end-);ULTRA-CVIS;Ibea;As New;Ends Multi Die;Operational;;False;22/04/2016;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;49345;VISEND_49345;;22027;5;Food France - Nantes;11436;573PM53;140,000;0008;Vision Inspection unit (end-);ULTRA-CVIS;Ibea;As New;Ends Multi Die;Operational;;False;22/07/2016;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;49346;VISEND_49346;;22028;5;Food France - Nantes;11436;573PM53;150,000;0008;Vision Inspection unit (end-);ULTRA-CVIS;Ibea;As New;Ends Multi Die;Operational;;False;22/04/2016;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;49347;VISEND_49347;;22029;5;Food France - Nantes;11436;573PM53;160,000;0008;Vision Inspection unit (end-);ULTRA-CVIS;Ibea;As New;Ends Multi Die;Operational;;False;22/04/2016;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;49348;VISEND_49348;;22030;5;Food France - Nantes;11436;573PM53;170,000;0008;Vision Inspection unit (end-);ULTRA-CVIS;Ibea;As New;Ends Multi Die;Operational;;False;22/04/2016;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;51618;BAGGER_51618;;2444-1-02/17;5;Food France - Nantes;11436;573PM53;260,000;0095;Bagger;M15-02-0040;Autorema;As New;Ends Multi Die;Operational;;False;01/12/2016;;True;EOLE 73 - Ensacheuse;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;46454;PALLET_46454;;2328;5;Food France - Nantes;110467;573PM54;130,000;0027;Palletiser;CRW2328;Silvi;Fully Functional;Ends Multi Die;Operational;;False;01/09/2016;;True;MTD 127 - Robot;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
